villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
49	175	SC	1	201	3	Farm land-owner	2
49	176	SC	1	201	2	Farm labourer	3
49	177	General	4	201	3	Masonry/construction worker	12
49	178	SC	1	201	1	Farm land-owner	2
49	179	SC	1	201	3	Farm labourer	3
49	180	SC	1	201	3	Farm labourer	3
49	181	SC	1	201	3	Farm labourer	3
49	182	SC	1	201	3	Farm labourer	3
49	183	SC	1	201	3	Farm land-owner	2
49	184	SC	1	201	3	Farm labourer	3
49	185	SC	1	201	1	Farm labourer	3
49	186	SC	1	201	4	Farm labourer	3
49	187	SC	1	201	1	Farm land-owner	2
49	188	SC	1	201	3	Farm labourer	3
49	189	SC	1	201	4	Pensioner	17
49	190	SC	1	201	3	Farm land-owner	2
49	191	SC	1	201	2	Farm land-owner	2
49	192	ST	2	201	3	Government services (teacher, etc.)	8
49	193	SC	1	201	3	Farm labourer	3
49	194	SC	1	201	3	Masonry/construction worker	12
49	195	SC	1	201	3	Industrialist	11
49	196	SC	1	201	3	Farm land-owner	2
49	197	ST	2	206	3	Industrialist	11
49	198	SC	1	201	3	Farm labourer	3
49	199	SC	1	201	3	Farm land-owner	2
49	200	SC	1	201	3	Farm land-owner	2
49	201	SC	1	201	3	Farm land-owner	2
49	202	SC	1	201	2	Farm labourer	3
49	203	SC	1	201	3	Industry/factory worker(brick making etc)	10
49	204	SC	1	201	3	Industry/factory worker(brick making etc)	10
49	205	SC	1	201	3	Farm land-owner	2
49	206	SC	1	201	2	Farm labourer	3
49	207	SC	1	201	3	Government services (teacher, etc.)	8
49	208	SC	1	201	3	Farm labourer	3
49	209	SC	1	201	3	Farm labourer	3
49	210	SC	1	201	1	Farm labourer	3
49	211	SC	1	201	1	Farm labourer	3
49	212	SC	1	201	3	Farm land-owner	2
49	213	SC	1	201	3	Industry/factory worker(brick making etc)	10
49	214	SC	1	201	3	Farm labourer	3
49	215	SC	1	201	3	Farm labourer	3
49	216	SC	1	201	3	Government services (teacher, etc.)	8
49	217	SC	1	201	3	Private services	9
49	218	SC	1	201	3	Farm labourer	3
49	219	SC	1	201	3	Farm labourer	3
49	220	SC	1	201	3	Farm land-owner	2
49	221	SC	1	201	1	Masonry/construction worker	12
49	222	SC	1	201	3	Private services	9
49	223	General	4	201	3	Farm labourer	3
49	224	SC	1	201	3	Private services	9
49	225	SC	1	201	3	Industry/factory worker(brick making etc)	10
49	226	SC	1	206	3	Farm labourer	3
49	227	SC	1	206	3	Farm labourer	3
49	228	General	4	401	4	Farm labourer	3
49	229	OBC	3	407	3	Farm land-owner	2
49	230	SC	1	201	-333	Farm labourer	3
49	231	SC	1	201	4	Farm land-owner	2
49	232	SC	1	201	2	Farm labourer	3
49	233	SC	1	201	2	Farm labourer	3
49	234	SC	1	201	3	Farm labourer	3
49	235	General	4	401	3	Farm land-owner	2
49	236	ST	2	309	3	Farm labourer	3
49	237	SC	1	201	3	Farm labourer	3
49	238	SC	1	201	3	Farm labourer	3
49	239	SC	1	201	3	Farm labourer	3
49	240	SC	1	201	3	Farm labourer	3
49	241	SC	1	201	2	Farm labourer	3
49	242	ST	2	209	3	Farm labourer	3
49	243	ST	2	209	3	Farm labourer	3
49	244	ST	2	209	2	Farm labourer	3
49	245	SC	1	201	3	Farm labourer	3
49	246	SC	1	201	1	Farm labourer	3
49	247	OBC	3	201	3	Farm labourer	3
49	248	SC	1	201	1	Farm labourer	3
49	249	SC	1	201	1	Farm land-owner	2
49	250	SC	1	201	3	Farm labourer	3
49	251	SC	1	201	3	Farm labourer	3
49	252	SC	1	201	3	Farm labourer	3
49	253	SC	1	201	3	Farm labourer	3
49	254	SC	1	201	3	Farm land-owner	2
49	255	SC	1	201	3	Government services (teacher, etc.)	8
49	256	SC	1	201	4	Farm land-owner	2
49	257	SC	1	201	3	Dairy/cattle rearing	5
49	258	SC	1	201	3	Sericulture owner	6
49	259	General	4	401	3	Farm land-owner	2
49	260	OBC	3	401	3	Farm land-owner	2
49	261	General	4	401	3	Farm land-owner	2
49	262	OBC	3	401	3	Private services	9
49	263	General	4	401	3	Farm land-owner	2
49	264	General	4	401	3	Farm land-owner	2
49	265	General	4	101	3	Small business (shop, etc.)	1
49	266	General	4	401	2	Farm labourer	3
49	267	General	4	401	3	Farm land-owner	2
49	268	OBC	3	401	4	Industry/factory worker(brick making etc)	10
49	269	OBC	3	401	3	Dairy/cattle rearing	5
49	270	OBC	3	402	3	Farm land-owner	2
49	271	General	4	407	3	Farm land-owner	2
49	272	General	4	401	3	Farm land-owner	2
49	273	General	4	401	3	Industrialist	11
49	274	General	4	401	3	Farm labourer	3
49	275	General	4	401	3	Farm labourer	3
49	276	General	4	401	3	Farm labourer	3
49	277	OBC	3	401	4	Farm land-owner	2
49	278	OBC	3	401	3	Farm land-owner	2
49	279	OBC	3	401	3	Farm land-owner	2
49	280	OBC	3	401	3	Sericulture owner	6
49	281	OBC	3	401	3	Farm labourer	3
49	282	General	4	401	2	Industry/factory worker(brick making etc)	10
49	283	General	4	407	3	Farm land-owner	2
49	284	General	4	407	3	Farm land-owner	2
49	285	OBC	3	101	3	Industry/factory worker(brick making etc)	10
49	286	General	4	407	2	Farm land-owner	2
49	287	OBC	3	408	3	Farm land-owner	2
49	288	General	4	401	3	Pensioner	17
49	289	OBC	3	101	3	Farm land-owner	2
49	290	OBC	3	101	3	Farm land-owner	2
49	291	General	4	101	2	Farm land-owner	2
49	292	General	4	407	3	Farm labourer	3
49	293	General	4	401	3	Industry/factory worker(brick making etc)	10
49	294	General	4	401	3	Farm land-owner	2
49	295	General	4	401	3	Farm land-owner	2
49	296	OBC	3	404	3	Pensioner	17
49	297	OBC	3	407	3	Farm land-owner	2
49	298	OBC	3	101	3	Government services (teacher, etc.)	8
49	299	General	4	101	3	Farm land-owner	2
49	300	General	4	407	3	Farm labourer	3
49	301	General	4	101	3	Farm labourer	3
49	302	OBC	3	408	3	Farm land-owner	2
49	303	OBC	3	408	3	Farm land-owner	2
49	305	OBC	3	402	3	Farm land-owner	2
49	306	OBC	3	408	4	Dairy/cattle rearing	5
49	307	OBC	3	408	3	Farm land-owner	2
49	308	OBC	3	408	4	Farm land-owner	2
49	309	OBC	3	408	4	Farm land-owner	2
49	310	OBC	3	408	3	Farm labourer	3
49	311	OBC	3	406	3	Farm land-owner	2
49	312	OBC	3	404	3	Farm land-owner	2
49	313	OBC	3	404	3	Farm land-owner	2
49	314	SC	1	201	3	Farm labourer	3
49	315	SC	1	201	1	Farm labourer	3
49	316	General	4	401	1	Farm labourer	3
49	317	General	4	407	4	Farm labourer	3
49	318	SC	1	201	1	Farm land-owner	2
49	319	SC	1	201	3	Farm land-owner	2
49	320	SC	1	201	3	Farm land-owner	2
49	321	General	4	401	4	Farm labourer	3
49	322	OBC	3	407	3	Farm land-owner	2
