villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
25	101	OBC	3	101	3	Farm labourer	3
25	102	OBC	3	101	3	Farm labourer	3
25	103	OBC	3	401	5	Farm land-owner	2
25	104	OBC	3	101	3	Private services	9
25	105	General	4	401	3	Farm land-owner	2
25	106	OBC	3	405	5	Sericulture owner	6
25	107	OBC	3	401	3	Farm labourer	3
25	108	OBC	3	401	3	Farm land-owner	2
25	109	OBC	3	401	5	Farm land-owner	2
25	110	General	4	401	3	Farm labourer	3
25	111	General	4	401	3	Farm labourer	3
25	112	Religious Minority	5	413	3	Private services	9
25	113	SC	1	-333	3	Farm labourer	3
25	114	SC	1	-333	3	Farm labourer	3
25	115	SC	1	-333	3	Farm labourer	3
25	116	SC	1	206	3	Government services (teacher, etc.)	8
25	117	OBC	3	401	3	Farm labourer	3
25	118	OBC	3	401	3	Farm labourer	3
25	119	Religious Minority	5	413	5	Industrialist	11
25	120	SC	1	206	3	Farm labourer	3
25	121	General	4	-333	3	Industrialist	11
25	122	OBC	3	211	3	Farm labourer	3
25	123	Religious Minority	5	413	3	Industrialist	11
25	124	OBC	3	401	4	Farm land-owner	2
25	125	OBC	3	101	5	Industrialist	11
25	126	General	4	101	5	Private services	9
25	127	OBC	3	101	3	Private services	9
25	128	General	4	101	3	Industrialist	11
25	129	OBC	3	101	3	Farm land-owner	2
25	130	General	4	101	5	Farm land-owner	2
25	131	General	4	101	3	Industrialist	11
25	132	OBC	3	101	3	Farm land-owner	2
25	133	General	4	101	3	Industrialist	11
25	134	OBC	3	401	5	Industrialist	11
25	135	General	4	401	4	Farm labourer	3
25	136	General	4	401	4	Farm labourer	3
25	137	ST	2	202	4	Farm labourer	3
25	138	OBC	3	402	4	Farm labourer	3
25	139	OBC	3	402	3	Farm labourer	3
25	140	OBC	3	402	3	Pensioner	17
25	141	Religious Minority	5	413	3	Domestic help/cook/casual	15
25	142	OBC	3	405	3	Farm labourer	3
25	143	General	4	101	1	Industrialist	11
25	144	OBC	3	401	3	Farm land-owner	2
25	145	General	4	101	3	Domestic help/cook/casual	15
25	146	General	4	101	3	Farm labourer	3
25	147	OBC	3	101	3	Farm labourer	3
25	148	SC	1	201	3	Industry/factory worker(brick making etc)	10
25	149	SC	1	-333	3	Farm labourer	3
25	150	SC	1	-333	3	Farm land-owner	2
25	151	SC	1	201	3	Industry/factory worker(brick making etc)	10
25	152	ST	2	202	3	Farm labourer	3
25	153	OBC	3	401	3	Farm land-owner	2
25	154	General	4	401	3	Farm labourer	3
25	155	ST	2	202	3	Farm labourer	3
25	156	SC	1	202	1	Farm labourer	3
25	157	General	4	101	3	Farm labourer	3
25	158	OBC	3	101	4	Private services	9
25	159	General	4	101	3	Farm land-owner	2
25	160	SC	1	202	4	Farm labourer	3
25	161	SC	1	202	4	Farm land-owner	2
25	162	ST	2	202	4	Masonry/construction worker	12
25	163	ST	2	202	4	Farm labourer	3
25	164	SC	1	202	3	Farm labourer	3
25	165	ST	2	202	3	Farm labourer	3
25	166	ST	2	202	2	Masonry/construction worker	12
25	167	ST	2	202	3	Farm labourer	3
25	168	SC	1	202	3	Industrialist	11
25	169	SC	1	207	4	Farm labourer	3
25	170	General	4	401	3	Farm land-owner	2
25	171	SC	1	202	4	Farm labourer	3
25	172	SC	1	202	4	Farm labourer	3
25	173	SC	1	202	3	Sericulture labourer	7
25	174	SC	1	202	4	Sericulture labourer	7
25	175	SC	1	207	3	Farm land-owner	2
25	176	SC	1	202	2	Farm labourer	3
25	177	OBC	3	401	-333	Farm labourer	3
25	178	General	4	101	3	Farm land-owner	2
25	179	OBC	3	101	2	Pensioner	17
25	180	OBC	3	401	1	Farm land-owner	2
25	181	OBC	3	401	3	Farm land-owner	2
25	182	OBC	3	101	3	Farm labourer	3
25	183	General	4	101	4	Industry/factory worker(brick making etc)	10
25	184	OBC	3	101	3	Private services	9
25	185	OBC	3	101	3	Industrialist	11
25	186	General	4	101	3	Farm land-owner	2
25	187	OBC	3	401	4	Farm land-owner	2
25	188	OBC	3	401	3	Farm land-owner	2
25	189	OBC	3	401	3	Farm land-owner	2
25	190	Religious Minority	5	413	4	Farm labourer	3
25	191	Religious Minority	5	413	3	Farm labourer	3
25	192	Religious Minority	5	413	4	Industrialist	11
25	193	Religious Minority	5	413	3	Industrialist	11
25	194	Religious Minority	5	413	4	Masonry/construction worker	12
25	195	Religious Minority	5	413	4	Farm land-owner	2
25	196	Religious Minority	5	413	4	Industrialist	11
25	197	Religious Minority	5	413	4	Farm labourer	3
25	198	Religious Minority	5	413	4	Farm labourer	3
25	199	Religious Minority	5	413	2	Masonry/construction worker	12
25	200	OBC	3	101	4	Farm labourer	3
25	201	Religious Minority	5	413	4	Industrialist	11
25	202	Religious Minority	5	413	4	Industrialist	11
25	203	Religious Minority	5	413	4	Industrialist	11
25	204	Religious Minority	5	413	1	Farm labourer	3
25	205	Religious Minority	5	413	1	Farm labourer	3
25	206	Religious Minority	5	413	4	Farm labourer	3
25	207	Religious Minority	5	413	4	Industrialist	11
25	208	Religious Minority	5	413	3	Farm labourer	3
25	209	Religious Minority	5	413	5	Farm labourer	3
25	210	Religious Minority	5	413	5	Farm labourer	3
25	211	Religious Minority	5	413	5	Farm labourer	3
25	212	Religious Minority	5	413	4	Farm labourer	3
25	213	Religious Minority	5	413	4	Industrialist	11
25	214	Religious Minority	5	413	4	Farm labourer	3
25	215	Religious Minority	5	413	4	Industrialist	11
25	216	Religious Minority	5	413	4	Industrialist	11
25	217	Religious Minority	5	413	4	Industrialist	11
25	218	Religious Minority	5	413	4	Industrialist	11
25	219	Religious Minority	5	413	3	Farm labourer	3
25	220	OBC	3	401	3	Sericulture owner	6
25	221	OBC	3	101	3	Dairy/cattle rearing	5
25	222	OBC	3	403	3	Farm land-owner	2
25	223	OBC	3	101	2	Private services	9
25	224	OBC	3	101	2	Farm land-owner	2
25	225	OBC	3	407	3	Industrialist	11
25	226	Religious Minority	5	413	3	Industrialist	11
25	227	OBC	3	211	3	Industrialist	11
25	228	General	4	211	3	Farm labourer	3
25	229	SC	1	-333	3	Farm land-owner	2
25	230	ST	2	202	3	Farm labourer	3
