villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
48	101	SC	1	201	2	Farm labourer	3
48	102	SC	1	201	2	Farm labourer	3
48	103	SC	1	201	4	Farm labourer	3
48	104	SC	1	201	4	Farm labourer	3
48	105	SC	1	201	4	Farm labourer	3
48	106	SC	1	201	5	Masonry/construction worker	12
48	107	SC	1	201	2	Farm labourer	3
48	108	General	4	407	3	Private services	9
48	109	General	4	407	3	Farm land-owner	2
48	110	General	4	401	3	Farm land-owner	2
48	112	SC	1	201	2	Private services	9
48	113	SC	1	201	2	Farm labourer	3
48	114	SC	1	201	4	Farm labourer	3
48	115	SC	1	201	4	Masonry/construction worker	12
48	116	SC	1	201	4	Farm labourer	3
48	117	SC	1	201	3	Farm labourer	3
48	118	SC	1	201	1	Farm labourer	3
48	119	SC	1	201	4	Farm labourer	3
48	120	SC	1	201	4	Masonry/construction worker	12
48	121	SC	1	201	4	Domestic help/cook/casual	15
48	122	SC	1	201	1	Pensioner	17
48	123	SC	1	201	1	Domestic help/cook/casual	15
48	124	SC	1	201	2	Farm labourer	3
48	125	SC	1	201	4	Housewife	16
48	126	SC	1	201	4	Farm labourer	3
48	127	SC	1	201	4	Farm labourer	3
48	128	SC	1	201	2	Farm labourer	3
48	129	SC	1	201	2	Farm labourer	3
48	130	SC	1	201	2	Farm labourer	3
48	131	SC	1	201	4	Farm labourer	3
48	132	SC	1	201	3	Farm labourer	3
48	133	SC	1	201	3	Farming(tenancy)	4
48	134	SC	1	201	4	Masonry/construction worker	12
48	135	SC	1	201	4	Masonry/construction worker	12
48	136	General	4	401	4	Farm land-owner	2
48	137	SC	1	201	3	Farm land-owner	2
48	138	SC	1	201	3	Farm labourer	3
48	139	SC	1	201	3	Farm labourer	3
48	140	SC	1	201	4	Private services	9
48	141	SC	1	201	2	Farm labourer	3
48	142	SC	1	201	4	Farm labourer	3
48	143	SC	1	201	2	Private services	9
48	144	SC	1	201	2	Private services	9
48	145	SC	1	201	2	Farm labourer	3
48	146	SC	1	201	2	Farm labourer	3
48	147	SC	1	201	1	Farm labourer	3
48	148	SC	1	201	1	Domestic help/cook/casual	15
48	149	SC	1	201	3	Domestic help/cook/casual	15
48	150	SC	1	201	3	Farm labourer	3
48	151	SC	1	201	2	Masonry/construction worker	12
48	152	SC	1	201	3	Masonry/construction worker	12
48	154	SC	1	201	3	Pensioner	17
48	155	SC	1	201	4	Farm labourer	3
48	156	SC	1	201	2	Farm labourer	3
48	157	SC	1	201	4	Farm labourer	3
48	158	SC	1	201	3	Farm land-owner	2
48	159	SC	1	201	3	Private services	9
48	160	SC	1	201	4	Farm labourer	3
48	161	SC	1	201	3	Domestic help/cook/casual	15
48	162	SC	1	201	4	Domestic help/cook/casual	15
48	163	SC	1	201	4	Farm labourer	3
48	164	SC	1	201	3	Private services	9
48	165	SC	1	201	2	Masonry/construction worker	12
48	166	SC	1	201	4	Farm labourer	3
48	167	SC	1	201	3	Farm labourer	3
48	168	SC	1	201	2	Farm labourer	3
48	169	SC	1	201	4	Farm labourer	3
48	170	SC	1	201	4	Farm labourer	3
48	171	SC	1	201	4	Pensioner	17
48	172	SC	1	201	2	Private services	9
48	174	SC	1	201	5	Farm land-owner	2
48	175	SC	1	201	1	Masonry/construction worker	12
48	176	SC	1	201	2	Farm labourer	3
48	177	SC	1	201	1	Farm labourer	3
48	178	SC	1	201	2	Farm labourer	3
48	179	SC	1	201	2	Farm labourer	3
48	180	SC	1	201	3	Government services (teacher, etc.)	8
48	181	SC	1	201	3	Industrialist	11
48	182	SC	1	201	4	Farm labourer	3
48	183	SC	1	201	1	Farm labourer	3
48	184	SC	1	201	4	Domestic help/cook/casual	15
48	185	SC	1	201	2	Farm land-owner	2
48	186	SC	1	201	3	Farm land-owner	2
48	187	General	4	401	3	Farm land-owner	2
48	188	SC	1	201	2	Farm labourer	3
48	189	SC	1	201	2	Farm labourer	3
48	190	SC	1	201	4	Farm labourer	3
48	191	SC	1	201	4	Farm labourer	3
48	192	SC	1	201	3	Farm land-owner	2
48	193	SC	1	201	2	Masonry/construction worker	12
48	194	SC	1	201	1	Masonry/construction worker	12
48	195	SC	1	201	2	Farm labourer	3
48	196	SC	1	201	1	Domestic help/cook/casual	15
48	197	SC	1	201	4	Domestic help/cook/casual	15
48	198	SC	1	201	2	Farm labourer	3
48	199	SC	1	201	2	Farm labourer	3
48	200	OBC	3	401	3	Farm land-owner	2
48	201	SC	1	201	2	Private services	9
48	202	General	4	401	3	Farm land-owner	2
48	203	General	4	401	3	Government services (teacher, etc.)	8
48	204	General	4	401	3	Farm labourer	3
48	205	General	4	401	3	Farm labourer	3
48	206	General	4	401	3	Sericulture owner	6
