villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
3	101	SC	1	201	3	Farm labourer	3
3	102	SC	1	201	3	Farm labourer	3
3	103	SC	1	201	3	Farm labourer	3
3	104	SC	1	201	3	Farm labourer	3
3	105	SC	1	201	1	Farm labourer	3
3	106	SC	1	201	3	Farm land-owner	2
3	107	SC	1	201	3	Farm labourer	3
3	108	General	4	401	1	Farm labourer	3
3	109	SC	1	201	3	Farm labourer	3
3	110	SC	1	201	4	Masonry/construction worker	12
3	111	SC	1	201	3	Farm land-owner	2
3	112	SC	1	201	2	Farm labourer	3
3	113	SC	1	201	3	Farm land-owner	2
3	114	SC	1	201	3	Farm land-owner	2
3	115	OBC	3	401	3	Farm land-owner	2
3	116	General	4	401	3	Farm labourer	3
3	117	General	4	401	3	Farm labourer	3
3	118	General	4	401	5	Farm land-owner	2
3	119	SC	1	201	3	Farm labourer	3
3	120	OBC	3	407	3	Farm land-owner	2
3	121	General	4	408	3	Industrialist	11
3	122	General	4	104	5	OTHERS, SPECIFY	-333
3	123	SC	1	206	3	Farm land-owner	2
3	124	SC	1	206	3	Small business (shop, etc.)	1
3	125	OBC	3	407	3	Farm land-owner	2
3	126	General	4	401	3	Farm land-owner	2
3	127	General	4	-333	5	Farm labourer	3
3	128	General	4	-333	4	Farm labourer	3
3	129	General	4	-333	2	Farm labourer	3
3	130	SC	1	206	1	Farm labourer	3
3	131	OBC	3	407	4	Farm land-owner	2
3	132	SC	1	407	3	Farming(tenancy)	4
3	133	SC	1	407	3	Farm labourer	3
3	134	General	4	-333	3	Farm labourer	3
3	135	General	4	-333	3	Farm labourer	3
3	136	General	4	-333	3	Farm labourer	3
3	137	General	4	-333	2	Industrialist	11
3	138	SC	1	407	3	Farm labourer	3
3	139	SC	1	206	4	Farm labourer	3
3	140	SC	1	206	4	Farm labourer	3
3	141	SC	1	407	3	Farm labourer	3
3	142	SC	1	407	3	Farm labourer	3
3	143	SC	1	206	3	Industry/factory worker(brick making etc)	10
3	144	SC	1	206	3	Farm labourer	3
3	145	SC	1	206	3	Farm labourer	3
3	146	SC	1	206	3	Farm land-owner	2
3	147	SC	1	206	3	Farm land-owner	2
3	148	SC	1	206	3	Farm labourer	3
3	149	Missing	-666	-666	-666	Missing	-666
3	150	SC	1	206	3	Farm labourer	3
3	151	SC	1	206	3	Farm labourer	3
3	152	General	4	401	3	Farm land-owner	2
3	153	General	4	401	3	Farm land-owner	2
3	154	General	4	401	3	Farm land-owner	2
3	155	General	4	401	3	Farm land-owner	2
3	156	General	4	401	3	Farm land-owner	2
3	157	General	4	401	1	Farm land-owner	2
3	158	General	4	401	4	Farm land-owner	2
3	159	SC	1	206	3	Farm labourer	3
3	160	OBC	3	404	1	Farm land-owner	2
3	161	OBC	3	404	3	Masonry/construction worker	12
3	162	OBC	3	404	3	Farm land-owner	2
3	163	OBC	3	404	3	Farm land-owner	2
3	164	SC	1	407	3	Farm land-owner	2
3	165	SC	1	407	1	Small business (shop, etc.)	1
3	166	SC	1	206	2	Masonry/construction worker	12
3	167	SC	1	206	1	Farm land-owner	2
3	168	OBC	3	401	3	Farm land-owner	2
3	169	OBC	3	401	1	Farm land-owner	2
3	170	SC	1	201	4	Government services (teacher, etc.)	8
3	171	OBC	3	401	3	Farm land-owner	2
3	172	General	4	101	3	Government services (teacher, etc.)	8
3	173	OBC	3	401	3	Farm land-owner	2
3	174	OBC	3	401	3	Farm land-owner	2
3	175	OBC	3	401	1	Farm land-owner	2
3	176	OBC	3	401	4	Farm labourer	3
3	177	General	4	401	3	Farm land-owner	2
3	178	OBC	3	401	4	Farm land-owner	2
3	179	General	4	401	1	Farm land-owner	2
3	180	Religious Minority	5	413	1	Farm labourer	3
3	181	Religious Minority	5	413	1	Farm labourer	3
3	182	Religious Minority	5	413	1	Farm labourer	3
3	183	Religious Minority	5	413	1	Farm labourer	3
3	184	Religious Minority	5	413	5	Street vendor/hawker	13
3	185	OBC	3	401	3	Farm land-owner	2
3	186	OBC	3	401	4	Farm labourer	3
3	187	OBC	3	401	3	Farm land-owner	2
3	188	OBC	3	401	1	Farm labourer	3
3	189	OBC	3	401	1	Farm land-owner	2
