villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
20	101	ST	2	309	3	Farm land-owner	2
20	102	ST	2	309	1	Farm labourer	3
20	103	SC	1	309	1	Farm land-owner	2
20	104	General	4	402	3	Farm labourer	3
20	105	Religious Minority	5	413	3	Farm labourer	3
20	106	Religious Minority	5	413	3	Farm land-owner	2
20	107	OBC	3	101	3	Farm labourer	3
20	108	ST	2	309	3	Farm labourer	3
20	109	ST	2	202	5	Farm labourer	3
20	110	ST	2	211	5	Industry/factory worker(brick making etc)	10
20	111	ST	2	211	3	Farm labourer	3
20	112	ST	2	202	3	Farm labourer	3
20	113	ST	2	309	3	Farm labourer	3
20	114	Religious Minority	5	413	3	Farm labourer	3
20	115	OBC	3	409	3	Industry/factory worker(brick making etc)	10
20	116	ST	2	309	1	Farm land-owner	2
20	117	Religious Minority	5	413	3	Private services	9
20	118	General	4	401	3	Farm land-owner	2
20	119	Religious Minority	5	413	3	Farm labourer	3
20	120	Religious Minority	5	413	3	Pensioner	17
20	121	OBC	3	102	3	Farm land-owner	2
20	122	Religious Minority	5	413	3	Domestic help/cook/casual	15
20	123	OBC	3	104	3	Small business (shop, etc.)	1
20	124	General	4	402	3	Farm labourer	3
20	125	ST	2	309	3	Farm land-owner	2
20	126	General	4	402	3	Farm land-owner	2
20	127	Religious Minority	5	413	3	Farm land-owner	2
20	128	ST	2	408	3	Farm land-owner	2
20	129	ST	2	202	3	Farm labourer	3
20	130	ST	2	209	3	Farm labourer	3
20	131	ST	2	201	3	Farm labourer	3
20	132	ST	2	201	4	Farm labourer	3
20	133	ST	2	309	3	Farm labourer	3
20	134	ST	2	309	3	Farm labourer	3
20	135	ST	2	209	3	Small business (shop, etc.)	1
20	136	SC	1	202	1	Farm labourer	3
20	137	ST	2	202	1	Industry/factory worker(brick making etc)	10
20	138	ST	2	202	1	Industry/factory worker(brick making etc)	10
20	139	ST	2	202	2	Farm labourer	3
20	140	SC	1	201	3	Farm labourer	3
