villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
9	101	General	4	402	2	Farm labourer	3
9	102	General	4	402	3	Farm land-owner	2
9	103	General	4	402	2	Farm labourer	3
9	104	General	4	402	3	Farm land-owner	2
9	105	General	4	402	4	Farm land-owner	2
9	106	General	4	401	4	Farm land-owner	2
9	107	General	4	402	4	Farm land-owner	2
9	108	OBC	3	402	4	Farm land-owner	2
9	109	General	4	402	5	Farm land-owner	2
9	110	General	4	401	1	Farm land-owner	2
9	111	General	4	401	5	Farm land-owner	2
9	112	General	4	401	5	Farm land-owner	2
9	113	General	4	401	5	Government services (teacher, etc.)	8
9	114	ST	2	309	3	Farm labourer	3
9	115	ST	2	309	2	Farm land-owner	2
9	116	ST	2	309	3	Farm labourer	3
9	117	General	4	401	4	Farm land-owner	2
9	118	OBC	3	404	2	Farm land-owner	2
9	119	General	4	404	2	Farm labourer	3
9	120	OBC	3	404	3	Farm labourer	3
9	121	OBC	3	404	3	Farm labourer	3
9	122	ST	2	309	3	Farm labourer	3
9	123	General	4	404	3	Farm labourer	3
9	124	OBC	3	309	3	Farm labourer	3
9	125	OBC	3	404	2	Farm labourer	3
9	126	OBC	3	404	2	Farm labourer	3
9	127	General	4	404	2	Farm labourer	3
9	128	General	4	402	4	Farm labourer	3
9	129	OBC	3	404	2	Farm labourer	3
9	130	ST	2	309	3	Farm labourer	3
9	131	General	4	309	3	Farm labourer	3
9	132	General	4	309	4	Farm labourer	3
9	133	General	4	402	3	Farm labourer	3
9	134	General	4	402	3	Industry/factory worker(brick making etc)	10
9	135	General	4	102	3	Farm land-owner	2
9	136	ST	2	309	3	Farm land-owner	2
9	137	OBC	3	401	3	Farm labourer	3
9	138	General	4	401	2	Pensioner	17
9	139	General	4	404	2	Farm labourer	3
9	140	General	4	404	2	Pensioner	17
9	141	OBC	3	404	1	Farm labourer	3
9	142	OBC	3	404	1	Farm labourer	3
9	143	General	4	404	3	Farm labourer	3
9	144	OBC	3	402	3	Farm labourer	3
9	145	OBC	3	402	4	Small business (shop, etc.)	1
9	146	OBC	3	402	4	Farm labourer	3
9	147	OBC	3	408	4	Farm labourer	3
9	148	General	4	402	4	Farm labourer	3
9	149	General	4	402	4	Farm land-owner	2
9	150	OBC	3	404	4	OTHERS, SPECIFY	-333
9	151	SC	1	201	4	Farm labourer	3
9	152	ST	2	309	1	Farm labourer	3
9	153	ST	2	309	3	Farm labourer	3
9	154	OBC	3	-333	3	Industry/factory worker(brick making etc)	10
9	155	ST	2	309	3	Farm land-owner	2
9	156	ST	2	309	5	Industrialist	11
9	157	ST	2	309	4	Masonry/construction worker	12
9	158	ST	2	309	4	Farm labourer	3
9	159	ST	2	309	4	Masonry/construction worker	12
9	160	ST	2	309	4	Masonry/construction worker	12
9	161	ST	2	309	4	Private services	9
9	162	ST	2	309	3	Farm labourer	3
9	163	ST	2	309	3	Masonry/construction worker	12
9	164	OBC	3	402	1	Farm labourer	3
9	165	ST	2	309	5	Private services	9
9	166	OBC	3	408	1	Farm labourer	3
9	167	General	4	401	3	Farm labourer	3
9	168	General	4	401	3	Farm land-owner	2
