villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
7	101	Religious Minority	5	103	5	Farm labourer	3
7	102	OBC	3	103	3	Farm labourer	3
7	103	OBC	3	-333	3	Farm land-owner	2
7	104	General	4	-333	5	Industrialist	11
7	105	OBC	3	402	4	Pensioner	17
7	106	OBC	3	402	5	Government services (teacher, etc.)	8
7	107	OBC	3	103	5	Government services (teacher, etc.)	8
7	108	OBC	3	103	4	Pensioner	17
7	109	OTHERS, SPECIFY	-333	103	5	Farm land-owner	2
7	110	Religious Minority	5	103	3	Farm labourer	3
7	111	OBC	3	103	5	Government services (teacher, etc.)	8
7	112	OBC	3	103	5	Government services (teacher, etc.)	8
7	113	Missing	-666	-666	-666	Missing	-666
7	114	OBC	3	103	4	Industry/factory worker(brick making etc)	10
7	115	OBC	3	103	5	Industrialist	11
7	116	General	4	103	5	Private services	9
7	117	OBC	3	103	3	Government services (teacher, etc.)	8
7	118	OBC	3	402	5	Government services (teacher, etc.)	8
7	119	OBC	3	103	5	Government services (teacher, etc.)	8
7	120	OBC	3	103	3	Government services (teacher, etc.)	8
7	121	General	4	103	5	Private services	9
7	122	OBC	3	103	5	Farm labourer	3
7	123	OBC	3	103	3	Private services	9
7	124	OBC	3	103	4	Industry/factory worker(brick making etc)	10
7	125	OBC	3	103	4	Masonry/construction worker	12
7	126	OBC	3	402	4	Industry/factory worker(brick making etc)	10
7	127	ST	2	402	5	Industry/factory worker(brick making etc)	10
7	128	OBC	3	103	5	Farm land-owner	2
7	129	General	4	103	5	Industry/factory worker(brick making etc)	10
7	130	OBC	3	103	5	Government services (teacher, etc.)	8
7	131	OBC	3	103	5	Private services	9
7	132	General	4	103	5	Government services (teacher, etc.)	8
7	133	OBC	3	103	5	Government services (teacher, etc.)	8
7	134	OBC	3	103	3	Pensioner	17
7	135	General	4	103	5	Farm labourer	3
7	136	OBC	3	103	5	Farm labourer	3
7	137	OBC	3	103	3	Farm land-owner	2
7	138	OBC	3	103	5	Farm labourer	3
