villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
68	101	General	4	401	3	Farm land-owner	2
68	102	General	4	401	3	Industry/factory worker(brick making etc)	10
68	103	General	4	401	3	Farm land-owner	2
68	104	General	4	401	5	Farm land-owner	2
68	105	General	4	401	3	Farm land-owner	2
68	106	General	4	401	3	Farm land-owner	2
68	107	General	4	401	3	Farm land-owner	2
68	108	General	4	401	3	Farm land-owner	2
68	109	General	4	401	3	Farm labourer	3
68	110	General	4	401	3	Farm land-owner	2
68	111	General	4	401	3	Farm labourer	3
68	112	General	4	401	3	Masonry/construction worker	12
68	113	General	4	401	3	Farm labourer	3
68	114	General	4	401	3	Farm land-owner	2
68	115	General	4	401	3	Farm labourer	3
68	116	General	4	401	3	Farm land-owner	2
68	117	General	4	401	3	Farm land-owner	2
68	118	General	4	401	3	Farm labourer	3
68	119	General	4	401	3	Farm land-owner	2
68	120	General	4	401	3	Farm land-owner	2
68	121	General	4	402	3	Farm labourer	3
68	122	General	4	402	3	Farm labourer	3
68	123	General	4	-333	3	Masonry/construction worker	12
68	124	General	4	401	3	Farm labourer	3
68	125	General	4	401	3	Farm land-owner	2
68	126	General	4	401	3	Pensioner	17
68	127	General	4	401	5	Farm land-owner	2
68	128	General	4	401	3	Farm labourer	3
68	129	General	4	401	3	Farm land-owner	2
68	130	General	4	401	3	Farm land-owner	2
68	131	General	4	401	3	Farm land-owner	2
68	132	General	4	401	3	Farm land-owner	2
68	133	General	4	401	3	Farm land-owner	2
68	134	General	4	401	1	Farm labourer	3
68	135	General	4	401	3	Farm land-owner	2
68	136	General	4	401	3	Farm labourer	3
68	137	General	4	401	3	Farm land-owner	2
68	138	General	4	401	3	Farm land-owner	2
68	139	General	4	401	3	Farm land-owner	2
68	140	General	4	401	3	Farm land-owner	2
68	141	OBC	3	401	4	Farm labourer	3
68	142	General	4	401	3	Dairy/cattle rearing	5
68	143	General	4	401	3	Dairy/cattle rearing	5
68	144	General	4	401	3	Farm land-owner	2
68	145	General	4	401	3	Farm land-owner	2
68	146	General	4	401	3	Farm labourer	3
68	147	General	4	401	3	Farm land-owner	2
68	148	General	4	401	3	Farm land-owner	2
68	149	General	4	401	3	Farm land-owner	2
68	150	General	4	401	3	Farm land-owner	2
68	151	General	4	401	3	Farm land-owner	2
68	152	General	4	401	3	Government services (teacher, etc.)	8
68	153	General	4	401	3	Farm land-owner	2
68	154	General	4	401	3	Farm land-owner	2
68	155	General	4	401	3	Farm land-owner	2
68	156	OBC	3	404	3	Farm labourer	3
68	157	General	4	401	3	Farm labourer	3
68	158	General	4	401	3	Housewife	16
68	159	General	4	401	3	Farm land-owner	2
68	160	General	4	401	3	Farm land-owner	2
68	161	General	4	401	3	Farm land-owner	2
68	162	General	4	401	5	Farm land-owner	2
68	163	General	4	401	3	Farm land-owner	2
68	164	General	4	401	3	Farm labourer	3
68	165	General	4	401	3	Farm labourer	3
68	166	General	4	401	3	Farm labourer	3
68	167	OBC	3	401	3	Farm labourer	3
68	168	General	4	401	3	Farm labourer	3
68	169	General	4	401	3	Farm labourer	3
68	170	General	4	401	3	Farm land-owner	2
68	171	General	4	401	3	Farm land-owner	2
68	172	General	4	401	3	Farm land-owner	2
68	173	General	4	401	3	Farm labourer	3
68	174	General	4	401	3	Farm labourer	3
68	175	General	4	401	3	Farm labourer	3
68	176	General	4	401	3	Farm land-owner	2
68	177	General	4	401	5	Masonry/construction worker	12
68	178	General	4	101	3	Farm land-owner	2
68	179	General	4	401	3	Farm land-owner	2
68	180	General	4	-333	3	Industry/factory worker(brick making etc)	10
68	181	OBC	3	-333	3	Small business (shop, etc.)	1
68	182	OBC	3	401	3	Farm labourer	3
68	183	General	4	401	3	Industry/factory worker(brick making etc)	10
68	184	General	4	-333	-333	Farm labourer	3
68	185	General	4	401	3	Farm labourer	3
68	186	OBC	3	-333	4	Farm labourer	3
68	187	OBC	3	-333	3	Farm land-owner	2
68	188	General	4	401	3	Farm land-owner	2
68	189	General	4	401	3	Pensioner	17
68	190	General	4	401	3	Farm land-owner	2
68	191	General	4	401	3	Farm land-owner	2
68	192	OBC	3	401	3	Farm labourer	3
68	193	OBC	3	401	3	Farm land-owner	2
68	194	OBC	3	401	3	Farm land-owner	2
68	195	OBC	3	401	3	Farm land-owner	2
68	196	General	4	401	3	Farm land-owner	2
68	197	General	4	401	3	Farm land-owner	2
68	198	General	4	401	3	Private services	9
68	199	General	4	401	3	Farm labourer	3
68	200	OBC	3	401	3	Farm labourer	3
68	201	General	4	401	3	Farm land-owner	2
68	202	General	4	-333	3	Farm labourer	3
68	203	OBC	3	401	3	Farm labourer	3
68	204	General	4	401	3	Farm labourer	3
68	205	General	4	401	3	Farm land-owner	2
68	206	OBC	3	401	3	Farm land-owner	2
68	207	OBC	3	401	3	Farm land-owner	2
68	208	OBC	3	401	3	Government services (teacher, etc.)	8
68	209	OBC	3	401	3	Private services	9
68	210	OBC	3	408	3	Farm labourer	3
68	211	OBC	3	408	3	Farm labourer	3
