villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
24	101	OBC	3	411	3	Farm land-owner	2
24	102	OBC	3	411	3	Farm labourer	3
24	103	OBC	3	411	3	Farm labourer	3
24	104	OBC	3	411	3	Farm land-owner	2
24	105	General	4	411	4	Farm labourer	3
24	106	General	4	401	3	Farm land-owner	2
24	107	OBC	3	411	3	Farm labourer	3
24	108	OBC	3	411	3	Private services	9
24	109	OBC	3	411	4	Farm labourer	3
24	110	General	4	401	3	Farm labourer	3
24	111	General	4	401	3	Farm labourer	3
24	112	OBC	3	411	3	Farm labourer	3
24	113	General	4	401	3	Farm land-owner	2
24	114	OBC	3	401	3	Farm land-owner	2
24	115	OBC	3	401	3	Farm land-owner	2
24	116	OBC	3	401	3	Farm labourer	3
24	117	OBC	3	401	3	Pensioner	17
24	118	OBC	3	411	3	Farm land-owner	2
24	119	OBC	3	411	3	Farm labourer	3
24	120	OBC	3	410	3	Farm land-owner	2
24	121	General	4	401	3	Farm labourer	3
24	122	OBC	3	401	3	Private services	9
24	123	OBC	3	401	3	Farm land-owner	2
24	124	OBC	3	401	3	Farm land-owner	2
24	125	ST	2	309	3	Farm land-owner	2
24	126	OBC	3	411	3	Farm land-owner	2
24	127	General	4	102	3	Farm labourer	3
24	128	SC	1	309	3	Farm land-owner	2
24	129	ST	2	309	3	Farm land-owner	2
24	130	SC	1	309	3	Farm land-owner	2
24	131	SC	1	309	3	Farm land-owner	2
24	132	SC	1	309	3	Farm labourer	3
24	133	OBC	3	411	3	Farm land-owner	2
24	134	OBC	3	411	5	Farm land-owner	2
24	135	OBC	3	411	3	Farm land-owner	2
24	136	OBC	3	411	3	Pensioner	17
24	137	OBC	3	411	3	Farm labourer	3
24	138	OBC	3	411	3	Farm labourer	3
24	139	OBC	3	411	3	Farm labourer	3
24	140	General	4	411	3	Sericulture owner	6
24	141	SC	1	206	3	Farm land-owner	2
24	142	SC	1	207	3	Farm labourer	3
24	143	SC	1	202	2	Farm land-owner	2
