villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
50	101	OBC	3	403	3	Farm land-owner	2
50	102	ST	2	403	3	Farm land-owner	2
50	103	SC	1	206	3	Farm labourer	3
50	104	SC	1	206	3	Farm labourer	3
50	105	SC	1	206	3	Farm labourer	3
50	106	OBC	3	401	3	Farm land-owner	2
50	107	SC	1	208	3	Farm land-owner	2
50	108	General	4	401	3	Farm land-owner	2
50	109	Religious Minority	5	413	3	Farm land-owner	2
50	110	OBC	3	102	5	Farm land-owner	2
50	111	OBC	3	102	5	Farm land-owner	2
50	112	OBC	3	401	3	Pensioner	17
50	113	OBC	3	401	2	Masonry/construction worker	12
50	114	OBC	3	401	3	Farm labourer	3
50	115	General	4	401	3	Private services	9
50	116	OBC	3	410	3	Farm labourer	3
50	117	OBC	3	401	3	Farm land-owner	2
50	118	General	4	101	3	Farm labourer	3
50	119	SC	1	401	3	Farm labourer	3
50	120	General	4	401	3	Private services	9
50	121	General	4	401	3	Farm labourer	3
50	122	OBC	3	413	3	Industrialist	11
50	123	ST	2	206	3	Farm labourer	3
50	124	ST	2	206	5	Farm labourer	3
50	125	ST	2	206	3	Farm labourer	3
50	126	OBC	3	401	3	Farm labourer	3
50	127	OBC	3	401	3	Private services	9
50	128	OBC	3	401	3	Farm land-owner	2
50	129	General	4	101	3	Farm land-owner	2
50	130	General	4	401	3	Farm land-owner	2
50	131	General	4	401	3	Masonry/construction worker	12
50	132	SC	1	201	3	Farm labourer	3
50	133	General	4	401	3	Masonry/construction worker	12
50	134	SC	1	206	3	Industry/factory worker(brick making etc)	10
50	135	ST	2	206	5	Farm land-owner	2
50	136	OBC	3	401	3	Farm land-owner	2
50	137	OBC	3	401	3	Farm labourer	3
50	138	OBC	3	401	3	Farm labourer	3
50	139	OBC	3	401	3	Farming(tenancy)	4
50	140	General	4	401	5	Farm land-owner	2
50	141	General	4	401	5	Government services (teacher, etc.)	8
50	142	General	4	401	3	Masonry/construction worker	12
50	143	General	4	401	3	Farm labourer	3
50	144	General	4	401	3	Farm land-owner	2
50	145	General	4	401	3	Farm land-owner	2
50	146	General	4	401	1	Industrialist	11
50	147	General	4	401	1	Masonry/construction worker	12
50	148	General	4	401	3	Farm labourer	3
50	149	General	4	401	3	Farm labourer	3
50	150	OBC	3	401	3	Farm labourer	3
50	151	OBC	3	401	3	Farm labourer	3
50	152	OBC	3	401	3	Farm land-owner	2
50	153	OBC	3	401	3	Farm labourer	3
50	154	OBC	3	401	1	Masonry/construction worker	12
50	155	ST	2	206	3	Farm labourer	3
50	157	General	4	401	2	Farm land-owner	2
50	158	General	4	401	3	Farm land-owner	2
50	159	General	4	401	3	Masonry/construction worker	12
50	160	SC	1	201	3	Masonry/construction worker	12
50	161	OBC	3	401	3	Farm land-owner	2
50	162	SC	1	201	3	Farm labourer	3
50	163	General	4	401	3	Farm land-owner	2
50	164	General	4	401	3	Farm land-owner	2
50	165	General	4	401	5	Government services (teacher, etc.)	8
50	166	SC	1	201	3	Farm land-owner	2
50	167	ST	2	201	3	Farm land-owner	2
50	168	SC	1	201	3	Farm land-owner	2
50	169	SC	1	201	3	Farm labourer	3
50	170	SC	1	201	3	Farm labourer	3
50	171	SC	1	201	3	Farm labourer	3
50	172	SC	1	201	3	Farm labourer	3
50	173	SC	1	201	3	Small business (shop, etc.)	1
50	174	SC	1	201	3	Farm labourer	3
50	175	SC	1	201	3	Farm labourer	3
50	176	SC	1	201	3	Masonry/construction worker	12
50	177	ST	2	201	3	Farm labourer	3
50	178	ST	2	201	3	Farm labourer	3
50	179	ST	2	201	3	Farm labourer	3
50	180	ST	2	201	3	Farm labourer	3
50	181	General	4	401	3	Farm labourer	3
50	182	SC	1	201	3	Farm labourer	3
50	183	SC	1	201	3	Farm land-owner	2
50	184	SC	1	201	3	Farm land-owner	2
50	185	OBC	3	401	3	Farm land-owner	2
50	186	OBC	3	401	5	Farm land-owner	2
50	187	OBC	3	401	3	Farm land-owner	2
50	188	OBC	3	401	3	Industry/factory worker(brick making etc)	10
50	189	OBC	3	401	3	Farm land-owner	2
50	190	OBC	3	401	3	Farm land-owner	2
50	191	OBC	3	401	3	Farm land-owner	2
50	192	General	4	401	5	Farm land-owner	2
