villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
10	101	General	4	401	3	Farm land-owner	2
10	102	General	4	401	5	Farm land-owner	2
10	103	OBC	3	401	3	Farm land-owner	2
10	104	General	4	401	3	Sericulture owner	6
10	106	General	4	401	3	Sericulture owner	6
10	108	General	4	401	3	Farm land-owner	2
10	109	General	4	401	3	Farm land-owner	2
10	110	OBC	3	401	3	Farm land-owner	2
10	111	General	4	401	3	Sericulture owner	6
10	112	General	4	401	3	Farm land-owner	2
10	113	OBC	3	401	3	Sericulture owner	6
10	114	OBC	3	401	3	Farm land-owner	2
10	115	General	4	401	4	Sericulture owner	6
10	116	General	4	401	3	Sericulture owner	6
10	117	OBC	3	401	3	Farm land-owner	2
10	118	OBC	3	401	3	Farm land-owner	2
10	119	OBC	3	401	3	Farm land-owner	2
10	120	General	4	401	3	Farm labourer	3
10	121	General	4	401	3	Sericulture owner	6
10	122	General	4	401	3	Farm land-owner	2
10	123	General	4	401	3	Private services	9
10	124	OBC	3	401	3	Farm labourer	3
10	125	OBC	3	401	3	Government services (teacher, etc.)	8
10	126	OBC	3	401	3	Dairy/cattle rearing	5
10	127	OBC	3	401	3	Private services	9
10	128	General	4	401	3	Sericulture owner	6
10	129	General	4	401	3	Sericulture owner	6
10	130	General	4	401	3	Sericulture owner	6
10	131	General	4	401	3	Farm land-owner	2
10	132	General	4	401	3	Farm land-owner	2
10	133	General	4	401	3	Farm land-owner	2
10	134	General	4	401	4	Farm land-owner	2
10	135	ST	2	309	3	Farm land-owner	2
10	136	ST	2	309	4	Sericulture owner	6
10	137	OBC	3	401	4	Sericulture owner	6
10	138	ST	2	309	4	Farm land-owner	2
10	139	ST	2	309	4	Sericulture owner	6
10	140	ST	2	309	3	Farm land-owner	2
10	141	General	4	401	3	Farm land-owner	2
10	142	SC	1	201	3	Government services (teacher, etc.)	8
10	143	ST	2	309	4	Masonry/construction worker	12
10	144	ST	2	309	3	Masonry/construction worker	12
10	145	General	4	401	3	Farm land-owner	2
10	146	General	4	401	3	Farm land-owner	2
10	147	General	4	407	3	Industrialist	11
10	148	OBC	3	401	3	Farm land-owner	2
10	149	SC	1	206	3	Farm labourer	3
10	150	General	4	408	4	Farm labourer	3
10	151	SC	1	206	3	Farm labourer	3
10	152	OBC	3	401	3	Sericulture owner	6
10	153	OBC	3	401	3	Sericulture owner	6
10	154	General	4	401	3	Farm land-owner	2
10	155	General	4	401	3	Farm land-owner	2
10	156	SC	1	206	3	Farm labourer	3
10	157	General	4	401	3	Masonry/construction worker	12
10	158	OBC	3	401	3	Farm land-owner	2
10	159	OBC	3	401	3	Farm land-owner	2
10	160	General	4	401	3	Farm labourer	3
10	161	General	4	401	3	Farm labourer	3
10	162	General	4	401	3	Sericulture owner	6
10	163	General	4	401	3	Small business (shop, etc.)	1
10	165	OBC	3	408	3	Farm labourer	3
10	166	General	4	401	3	Farm land-owner	2
10	167	OBC	3	401	3	Farm land-owner	2
10	168	General	4	401	3	Sericulture owner	6
10	169	OBC	3	401	3	Farm land-owner	2
10	170	General	4	401	3	Farm land-owner	2
10	171	General	4	401	3	Farm labourer	3
10	172	General	4	401	3	Farm land-owner	2
10	173	OBC	3	401	3	Farm land-owner	2
10	174	General	4	401	3	Pensioner	17
10	175	OBC	3	401	3	Farm land-owner	2
10	176	General	4	401	3	Sericulture labourer	7
10	177	OBC	3	401	3	Farm land-owner	2
10	178	OBC	3	401	3	Farm land-owner	2
10	179	OBC	3	401	3	Farm land-owner	2
10	180	OBC	3	401	3	Farm land-owner	2
10	181	OBC	3	401	3	Farm labourer	3
10	182	General	4	401	3	Farm land-owner	2
10	183	General	4	401	3	Farm land-owner	2
10	184	OBC	3	401	3	OTHERS, SPECIFY	-333
10	185	General	4	401	3	Farm land-owner	2
10	186	General	4	401	3	Farm land-owner	2
10	187	General	4	401	3	Farm land-owner	2
10	188	General	4	401	3	Farm labourer	3
10	189	General	4	401	3	Farm land-owner	2
10	190	General	4	401	3	Pensioner	17
10	191	General	4	408	3	Farm land-owner	2
10	192	OBC	3	408	3	Farm labourer	3
10	193	General	4	401	3	Farm labourer	3
10	194	General	4	401	3	Farm land-owner	2
10	195	General	4	401	3	Farm land-owner	2
10	196	OBC	3	401	3	Farm land-owner	2
10	197	OBC	3	401	3	Farm land-owner	2
10	198	OBC	3	401	3	Farm labourer	3
10	199	General	4	401	3	Farm land-owner	2
10	200	General	4	401	3	Farm labourer	3
10	201	OBC	3	407	3	Pensioner	17
10	202	ST	2	309	3	Farm land-owner	2
10	203	ST	2	309	3	Sericulture owner	6
10	204	General	4	401	3	Sericulture owner	6
10	205	General	4	401	3	Dairy/cattle rearing	5
10	206	ST	2	309	3	Masonry/construction worker	12
10	207	ST	2	309	3	Farm labourer	3
10	208	ST	2	309	3	Pensioner	17
10	209	ST	2	309	3	Farm land-owner	2
10	210	ST	2	309	3	Farm labourer	3
10	211	ST	2	309	4	Farm land-owner	2
10	212	ST	2	309	3	Farm labourer	3
10	213	ST	2	309	4	Industry/factory worker(brick making etc)	10
10	214	ST	2	309	3	Farm labourer	3
10	215	ST	2	309	3	Farm labourer	3
10	216	ST	2	309	3	Farm labourer	3
10	217	ST	2	309	3	Farm land-owner	2
10	218	General	4	401	3	Farm land-owner	2
10	219	OBC	3	408	3	Sericulture owner	6
10	220	General	4	408	3	Farm labourer	3
10	221	OBC	3	408	3	Farm labourer	3
10	222	SC	1	201	3	Farm labourer	3
10	223	OBC	3	401	3	Farm land-owner	2
10	224	General	4	401	3	Farm labourer	3
10	225	General	4	401	3	Sericulture owner	6
10	226	General	4	401	3	Sericulture owner	6
10	227	General	4	401	1	Sericulture owner	6
10	228	General	4	401	1	Pensioner	17
10	229	General	4	401	1	Farm land-owner	2
10	230	General	4	401	3	Sericulture owner	6
10	231	OBC	3	401	3	Farm land-owner	2
10	232	OBC	3	401	3	Sericulture owner	6
10	234	OBC	3	401	3	Sericulture owner	6
10	235	OBC	3	401	3	Sericulture owner	6
10	236	General	4	401	3	Sericulture owner	6
10	239	General	4	401	3	Sericulture owner	6
10	240	General	4	401	3	Sericulture owner	6
10	241	General	4	401	3	Sericulture owner	6
10	242	General	4	401	5	Sericulture owner	6
10	243	General	4	401	1	Sericulture owner	6
10	244	ST	2	206	3	Masonry/construction worker	12
10	245	SC	1	206	3	Farm labourer	3
10	246	OBC	3	408	1	Sericulture labourer	7
10	247	SC	1	206	3	Farm land-owner	2
10	248	SC	1	206	3	Farm labourer	3
10	249	SC	1	206	3	Farm labourer	3
10	250	OBC	3	401	3	Farm labourer	3
10	251	ST	2	309	4	Farm labourer	3
10	252	SC	1	206	3	Pensioner	17
10	253	General	4	401	3	Farm land-owner	2
10	254	OBC	3	408	3	Masonry/construction worker	12
10	255	ST	2	309	3	Pensioner	17
10	256	ST	2	309	3	Farm labourer	3
10	257	OBC	3	408	3	Private services	9
10	258	General	4	401	5	Sericulture owner	6
10	259	General	4	401	3	Farm land-owner	2
10	260	General	4	401	3	OTHERS, SPECIFY	-333
10	261	OBC	3	401	3	Sericulture owner	6
10	262	General	4	401	4	Farm labourer	3
