villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
52	101	Religious Minority	5	413	4	OTHERS, SPECIFY	-333
52	102	ST	2	206	3	Private services	9
52	103	Religious Minority	5	413	3	OTHERS, SPECIFY	-333
52	104	Religious Minority	5	413	3	Farm labourer	3
52	105	General	4	413	3	Private services	9
52	106	Religious Minority	5	413	3	Industrialist	11
52	107	Religious Minority	5	413	3	Industrialist	11
52	108	Religious Minority	5	413	3	Industrialist	11
52	109	General	4	413	3	Farm labourer	3
52	110	ST	2	206	3	Farm labourer	3
52	111	SC	1	206	3	Farm labourer	3
52	112	SC	1	206	3	Farm labourer	3
52	113	General	4	413	3	Masonry/construction worker	12
52	114	General	4	413	3	Masonry/construction worker	12
52	115	Religious Minority	5	413	3	Small business (shop, etc.)	1
52	116	OBC	3	405	3	Small business (shop, etc.)	1
52	117	Religious Minority	5	413	3	Masonry/construction worker	12
52	118	SC	1	206	3	Masonry/construction worker	12
52	119	Religious Minority	5	413	3	Domestic help/cook/casual	15
52	120	SC	1	206	3	Farm labourer	3
52	121	General	4	405	3	Farm labourer	3
52	122	ST	2	206	3	Private services	9
52	123	Religious Minority	5	413	3	Masonry/construction worker	12
52	124	Religious Minority	5	413	3	Masonry/construction worker	12
52	125	Religious Minority	5	413	3	Industrialist	11
52	126	Religious Minority	5	413	3	OTHERS, SPECIFY	-333
52	127	OBC	3	405	3	Farm labourer	3
52	128	OBC	3	405	3	Masonry/construction worker	12
52	129	Religious Minority	5	413	4	Farm labourer	3
52	130	Religious Minority	5	413	3	Farm labourer	3
52	131	OBC	3	404	3	Farm labourer	3
52	132	Religious Minority	5	413	3	Industrialist	11
52	133	SC	1	206	2	Pensioner	17
52	134	SC	1	206	3	Masonry/construction worker	12
52	135	SC	1	206	3	Masonry/construction worker	12
52	136	SC	1	206	3	Masonry/construction worker	12
52	137	General	4	404	3	Farm land-owner	2
52	138	SC	1	206	3	Farm labourer	3
52	139	General	4	404	3	Dairy/cattle rearing	5
52	140	General	4	404	3	OTHERS, SPECIFY	-333
52	141	General	4	404	3	Farm labourer	3
52	142	OBC	3	404	3	Dairy/cattle rearing	5
52	143	OBC	3	404	3	Masonry/construction worker	12
52	144	General	4	404	3	Farm labourer	3
52	145	OBC	3	404	3	Dairy/cattle rearing	5
52	146	Religious Minority	5	413	3	Farm labourer	3
52	147	General	4	413	3	Farm labourer	3
52	148	Religious Minority	5	413	3	Farm labourer	3
52	149	Religious Minority	5	413	3	Private services	9
52	150	Religious Minority	5	413	3	Private services	9
52	151	Religious Minority	5	413	3	OTHERS, SPECIFY	-333
52	152	Religious Minority	5	413	3	Small business (shop, etc.)	1
52	153	Religious Minority	5	413	3	Masonry/construction worker	12
52	154	Religious Minority	5	413	4	Masonry/construction worker	12
52	155	General	4	413	3	Industrialist	11
52	156	General	4	413	3	Private services	9
52	157	General	4	413	3	Masonry/construction worker	12
52	158	General	4	413	3	Masonry/construction worker	12
52	159	Religious Minority	5	413	3	Masonry/construction worker	12
52	160	Religious Minority	5	413	3	Masonry/construction worker	12
52	161	Religious Minority	5	413	3	Masonry/construction worker	12
52	162	Religious Minority	5	413	3	Masonry/construction worker	12
52	163	Religious Minority	5	210	3	OTHERS, SPECIFY	-333
52	164	Religious Minority	5	413	3	Farm labourer	3
52	165	Religious Minority	5	413	3	Farm labourer	3
52	166	Religious Minority	5	413	3	Pensioner	17
52	167	Religious Minority	5	413	3	Farm labourer	3
52	168	Religious Minority	5	413	3	Masonry/construction worker	12
52	169	Religious Minority	5	413	3	Masonry/construction worker	12
52	170	Religious Minority	5	413	3	Farm land-owner	2
52	171	Religious Minority	5	413	3	Private services	9
52	172	Religious Minority	5	413	3	Masonry/construction worker	12
52	173	Religious Minority	5	413	3	Private services	9
52	174	Religious Minority	5	413	3	Small business (shop, etc.)	1
52	175	Religious Minority	5	413	3	Industry/factory worker(brick making etc)	10
52	176	OBC	3	413	3	Private services	9
52	178	OBC	3	413	3	Private services	9
52	179	OBC	3	413	3	Pensioner	17
52	180	OBC	3	413	3	Private services	9
52	181	Religious Minority	5	413	3	Masonry/construction worker	12
52	182	General	4	413	3	Private services	9
52	183	Religious Minority	5	413	3	Farm labourer	3
52	184	General	4	413	3	Private services	9
52	185	Religious Minority	5	413	3	Industrialist	11
52	186	Religious Minority	5	413	3	Farm labourer	3
52	187	Religious Minority	5	413	3	Masonry/construction worker	12
52	188	Religious Minority	5	413	3	Industrialist	11
52	190	Religious Minority	5	501	3	Farm labourer	3
52	191	General	4	413	3	Industrialist	11
52	192	Religious Minority	5	413	3	Industrialist	11
52	193	Religious Minority	5	413	3	Industrialist	11
52	194	Religious Minority	5	413	3	Industrialist	11
52	195	Religious Minority	5	413	3	Masonry/construction worker	12
52	196	Religious Minority	5	413	3	Industrialist	11
52	197	Religious Minority	5	413	3	Masonry/construction worker	12
52	198	Religious Minority	5	413	3	Masonry/construction worker	12
52	199	Religious Minority	5	413	3	Masonry/construction worker	12
52	200	Religious Minority	5	413	3	Masonry/construction worker	12
52	201	OBC	3	413	3	Pensioner	17
52	202	Religious Minority	5	413	3	Farm land-owner	2
52	203	General	4	413	3	Pensioner	17
52	204	SC	1	206	3	Masonry/construction worker	12
52	205	OBC	3	404	3	Farm labourer	3
