villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
2	101	General	4	401	3	Farm labourer	3
2	102	SC	1	206	4	Farm labourer	3
2	103	SC	1	206	3	Farm land-owner	2
2	104	General	4	401	3	Farm land-owner	2
2	105	General	4	401	4	Farm labourer	3
2	106	General	4	401	3	Farm land-owner	2
2	107	General	4	401	1	Farm labourer	3
2	109	General	4	401	3	Farm land-owner	2
2	110	General	4	401	3	Farm land-owner	2
2	111	SC	1	206	3	Farm land-owner	2
2	112	SC	1	206	3	Small business (shop, etc.)	1
2	113	SC	1	206	3	Farm land-owner	2
2	114	General	4	401	3	Sericulture owner	6
2	115	OBC	3	401	2	Farm land-owner	2
2	116	General	4	401	3	Sericulture owner	6
2	117	OBC	3	401	3	Farm land-owner	2
2	118	General	4	401	3	Farm land-owner	2
2	119	OBC	3	401	3	Farm land-owner	2
2	120	OBC	3	401	1	Farm land-owner	2
2	123	General	4	401	1	Farm labourer	3
2	124	General	4	401	3	Farm labourer	3
2	125	General	4	401	3	Farm labourer	3
2	126	General	4	401	3	Farm labourer	3
2	127	OBC	3	401	4	Farm labourer	3
2	128	OBC	3	102	3	Housewife	16
2	129	OBC	3	401	3	Farm labourer	3
2	130	OBC	3	401	3	Farm land-owner	2
2	131	SC	1	201	3	Farm land-owner	2
2	132	SC	1	201	3	Farm land-owner	2
2	133	SC	1	201	3	Farm land-owner	2
2	134	SC	1	201	3	Farm land-owner	2
2	135	SC	1	201	4	Farm labourer	3
2	136	SC	1	201	4	Farm labourer	3
2	137	SC	1	201	3	Farm land-owner	2
2	138	General	4	401	3	Farm labourer	3
2	140	General	4	401	4	Sericulture owner	6
2	141	General	4	401	4	Farm labourer	3
2	142	General	4	401	3	Farm labourer	3
2	143	General	4	401	4	Farm labourer	3
2	144	General	4	401	3	Farm labourer	3
2	146	OBC	3	401	3	Farm land-owner	2
2	147	General	4	401	3	Farm land-owner	2
2	148	OBC	3	401	3	Farm labourer	3
2	149	OBC	3	401	3	Farm land-owner	2
2	150	OBC	3	401	3	Farm land-owner	2
2	151	General	4	401	3	Farm land-owner	2
2	152	OBC	3	401	3	Farm land-owner	2
2	153	OBC	3	401	3	Farm labourer	3
2	154	OBC	3	401	5	Farm land-owner	2
2	155	OBC	3	401	3	Farm land-owner	2
2	156	OBC	3	401	3	Farm land-owner	2
2	157	OBC	3	401	3	Farm land-owner	2
2	158	OBC	3	401	3	Farm land-owner	2
2	159	OBC	3	401	3	Farm land-owner	2
2	160	SC	1	201	2	Farm labourer	3
2	161	SC	1	201	2	Farm land-owner	2
2	162	SC	1	201	3	Farm labourer	3
2	163	SC	1	201	2	Farm labourer	3
2	164	SC	1	201	2	Farm labourer	3
2	165	SC	1	201	2	Farm land-owner	2
2	166	OBC	3	401	3	Farm labourer	3
2	167	OBC	3	401	3	Farm labourer	3
2	168	General	4	401	3	Farm land-owner	2
2	169	OBC	3	401	3	Private services	9
2	170	OBC	3	401	3	Farm land-owner	2
2	171	SC	1	201	4	Farm labourer	3
2	172	SC	1	201	4	Farm labourer	3
2	173	SC	1	201	2	Private services	9
2	174	SC	1	201	2	Farm labourer	3
2	175	General	4	401	3	Farm labourer	3
2	176	General	4	401	1	Farm labourer	3
2	177	General	4	401	3	Farm labourer	3
2	178	OBC	3	401	4	Farm labourer	3
2	179	OBC	3	401	2	Farm land-owner	2
2	180	OBC	3	401	2	Farm land-owner	2
2	181	OBC	3	401	2	Farm land-owner	2
2	182	General	4	401	2	Farm land-owner	2
2	183	General	4	401	3	Farm labourer	3
2	184	OBC	3	401	3	Farm land-owner	2
2	185	OBC	3	401	3	Farm land-owner	2
2	186	General	4	401	2	Farm land-owner	2
2	187	General	4	401	3	Farm labourer	3
2	188	General	4	401	3	Farm land-owner	2
2	189	General	4	401	3	Farm labourer	3
2	190	General	4	401	3	Masonry/construction worker	12
2	191	SC	1	206	3	Masonry/construction worker	12
2	192	SC	1	206	4	Private services	9
2	193	OBC	3	401	2	Farm land-owner	2
2	194	General	4	401	3	Farm labourer	3
2	195	General	4	401	3	Farm labourer	3
2	196	General	4	401	3	Farm labourer	3
2	197	General	4	401	3	Farm labourer	3
2	198	General	4	401	3	Farm labourer	3
2	199	General	4	401	3	Farm labourer	3
2	200	SC	1	206	1	Farm labourer	3
2	201	OBC	3	401	3	Domestic help/cook/casual	15
2	202	OBC	3	401	3	Domestic help/cook/casual	15
2	203	SC	1	201	3	Masonry/construction worker	12
2	204	SC	1	201	3	Farm labourer	3
2	205	SC	1	201	3	Farm labourer	3
2	206	SC	1	201	3	Farm labourer	3
2	207	OBC	3	401	3	Farm land-owner	2
2	208	OBC	3	401	2	Farm land-owner	2
2	209	OBC	3	401	3	Farm land-owner	2
2	210	SC	1	201	4	Farm labourer	3
2	211	OBC	3	401	4	Masonry/construction worker	12
2	212	OBC	3	401	4	Farm land-owner	2
2	213	OBC	3	401	2	Farm land-owner	2
2	214	SC	1	401	3	Farm labourer	3
2	215	SC	1	201	5	Farm labourer	3
2	216	SC	1	201	5	Farm labourer	3
2	217	SC	1	401	3	Farm labourer	3
2	218	SC	1	201	3	Farm labourer	3
2	219	SC	1	201	3	Farm labourer	3
2	220	SC	1	201	3	Farm labourer	3
2	221	General	4	401	3	Farm land-owner	2
2	222	SC	1	201	4	Farm labourer	3
2	223	SC	1	201	2	Farm labourer	3
2	224	SC	1	206	3	Masonry/construction worker	12
2	225	SC	1	201	3	Farm labourer	3
2	226	SC	1	206	3	Farm land-owner	2
2	227	SC	1	201	2	Farm labourer	3
2	228	SC	1	201	3	Farm labourer	3
2	229	SC	1	206	3	Domestic help/cook/casual	15
2	230	SC	1	206	2	Farm labourer	3
2	231	SC	1	206	2	Farm labourer	3
2	232	SC	1	206	5	Farm land-owner	2
2	233	SC	1	206	3	Farm labourer	3
2	234	SC	1	206	3	Farm land-owner	2
2	236	SC	1	201	3	Farm labourer	3
2	237	SC	1	206	2	Farm labourer	3
2	238	SC	1	206	3	Farm land-owner	2
2	239	SC	1	206	3	Farm labourer	3
2	240	SC	1	206	3	Farm land-owner	2
2	241	SC	1	206	3	Farm land-owner	2
2	242	SC	1	206	2	Farm labourer	3
2	243	SC	1	206	2	Farm labourer	3
2	244	SC	1	206	3	Farm land-owner	2
2	245	SC	1	206	2	Farm land-owner	2
2	246	SC	1	206	3	Farm labourer	3
2	247	General	4	401	3	Farm land-owner	2
2	248	OBC	3	401	3	Farm land-owner	2
