villageid	hh_id	caste_category_label	caste_category	subcaste	roof_type	occupation_label	occupation
8	101	OBC	3	408	1	Farm labourer	3
8	102	General	4	401	5	Farm labourer	3
8	103	OBC	3	402	1	Farm labourer	3
8	104	General	4	401	3	Farm labourer	3
8	105	General	4	402	3	Farm labourer	3
8	106	ST	2	309	3	Farm labourer	3
8	107	ST	2	309	3	Farm land-owner	2
8	108	ST	2	402	2	Farm labourer	3
8	109	SC	1	309	3	Farm land-owner	2
8	110	ST	2	309	3	Farm labourer	3
8	111	General	4	401	3	Farm labourer	3
8	112	ST	2	202	3	Farm labourer	3
8	113	ST	2	202	4	Farm labourer	3
8	114	ST	2	202	3	Farm labourer	3
8	115	OBC	3	402	3	Farm land-owner	2
8	116	General	4	401	3	Farm labourer	3
8	117	OBC	3	401	3	Farming(tenancy)	4
8	118	OBC	3	401	3	Farm labourer	3
8	119	General	4	401	4	Farm labourer	3
8	120	General	4	401	3	Farm labourer	3
8	121	General	4	401	2	Farm labourer	3
8	122	OBC	3	401	3	Government services (teacher, etc.)	8
8	123	OBC	3	401	3	Farm labourer	3
8	124	OBC	3	402	1	Farm labourer	3
8	125	ST	2	309	2	Private services	9
8	126	ST	2	309	2	Farm labourer	3
8	127	SC	1	206	3	Masonry/construction worker	12
8	128	SC	1	206	3	Small business (shop, etc.)	1
8	129	General	4	401	3	Industry/factory worker(brick making etc)	10
8	130	General	4	401	3	Industrialist	11
8	131	ST	2	309	3	Private services	9
8	132	SC	1	206	3	Farm labourer	3
8	133	ST	2	309	3	Farm labourer	3
8	134	ST	2	309	3	Farm labourer	3
8	135	ST	2	309	3	OTHERS, SPECIFY	-333
8	136	ST	2	309	3	Private services	9
8	137	ST	2	309	3	Dairy/cattle rearing	5
8	138	ST	2	309	3	Farm land-owner	2
8	139	ST	2	309	2	Farm labourer	3
8	140	OBC	3	309	4	Farm labourer	3
8	141	ST	2	309	3	Farm land-owner	2
8	142	SC	1	309	5	Farm land-owner	2
8	143	General	4	401	4	Farm labourer	3
8	144	General	4	401	4	Industrialist	11
8	145	OBC	3	408	4	Farm labourer	3
8	146	OBC	3	408	1	Farm labourer	3
8	147	OBC	3	408	2	Farm labourer	3
8	148	General	4	401	3	Farm labourer	3
8	149	OBC	3	408	3	Farm labourer	3
8	150	SC	1	206	3	Farm labourer	3
8	151	SC	1	206	3	Farm labourer	3
8	152	SC	1	206	3	Farm labourer	3
8	153	SC	1	206	3	Farm land-owner	2
8	154	SC	1	206	3	Farm labourer	3
8	155	SC	1	206	3	Farm labourer	3
8	156	SC	1	402	3	Farm land-owner	2
8	157	SC	1	402	3	Farm land-owner	2
8	158	SC	1	402	3	Farm land-owner	2
8	159	General	4	402	3	Farm land-owner	2
8	160	SC	1	402	5	Farm land-owner	2
8	161	SC	1	402	3	Farm land-owner	2
8	162	General	4	402	5	Sericulture owner	6
8	163	General	4	402	5	Sericulture owner	6
8	164	General	4	402	5	Government services (teacher, etc.)	8
8	165	OBC	3	402	2	Farm labourer	3
8	166	OBC	3	402	4	Farm labourer	3
8	167	OBC	3	402	3	Farm land-owner	2
8	168	OBC	3	402	5	Farm land-owner	2
